gene_name	omim_inheritance	omim_phenotype
PCBD	AR	hyperphenylalaninemia, bh4-deficient, d, 264070 (3),
PCBD1	AR	hyperphenylalaninemia, bh4-deficient, d, 264070 (3),
PCBD2		
PCBP1		
PCBP2		
PCBP3		
PCBP3-OT1		
PCBP3OT		
PCBP4		
Pcc1	XL,XLR	galloway-mowat syndrome 2, 301006 (3),
PCCA	AR	propionicacidemia, 606054 (3),
PCCB	AR	propionicacidemia, 606054 (3),
PCCMT		
PCCX2		
PCD	AR,AR,AR	ciliary dyskinesia, primary, 1, with or without situs inversus, 244400 (3), |ciliary dyskinesia, primary, 2, 606763 (3), |ciliary dyskinesia, primary, 3, with or without situs inversus, 608644 (3)|hyperphenylalaninemia, bh4-deficient, d, 264070 (3),
PCDC5RP		
PCDGF	AR,AD	ceroid lipofuscinosis, neuronal, 11, 614706 (3), ; aphasia, primary progressive, 607485 (3), ; frontotemporal lobar degeneration with ubiquitin-positive inclusions, 607485 (3),
PCDH-ALPHA-C2		
PCDH-ALPHA10		
PCDH-ALPHA11		
PCDH-ALPHA12		
PCDH-ALPHA13		
PCDH-ALPHA3		
PCDH-ALPHA4		
PCDH-ALPHA5		
PCDH-ALPHA6		
PCDH-ALPHA9		
PCDH-BETA1		
PCDH-BETA11		
PCDH-BETA12		
PCDH-BETA13		
PCDH-BETA14		
PCDH-BETA15		
PCDH-BETA16		
PCDH-BETA2		
PCDH-BETA3		
PCDH-BETA4		
PCDH-BETA5		
PCDH-BETA6		
PCDH-BETA7		
PCDH-BETA8		
PCDH-BETA9		
PCDH-GAMMA-A1		
PCDH-GAMMA-A10		
PCDH-GAMMA-A11		
PCDH-GAMMA-A12		
PCDH-GAMMA-A2		
PCDH-GAMMA-A3		
PCDH-GAMMA-A4		
PCDH-GAMMA-A5		
PCDH-GAMMA-A6		
PCDH-GAMMA-A7		
PCDH-GAMMA-A8		
PCDH-GAMMA-A9		
PCDH-GAMMA-B1		
PCDH-GAMMA-B2		
PCDH-GAMMA-B3		
PCDH-GAMMA-B4		
PCDH-GAMMA-B5		
PCDH-GAMMA-B6		
PCDH-GAMMA-B7		
PCDH-GAMMA-C3		
PCDH-GAMMA-C4		
PCDH-GAMMA-C5		
PCDH-X		
PCDH1		
PCDH10		
PCDH11		
PCDH11X		
PCDH11Y		
PCDH12	AR	diencephalic-mesencephalic junction dysplasia syndrome 1, 251280 (3),
PCDH13		
PCDH15	AR	usher syndrome, type 1d/f digenic, 601067 (3), digenic ; usher syndrome, type 1f, 602083 (3), ; deafness, 23, 609533 (3),
PCDH16	AD,AR	mitral valve prolapse 2, 607829 (3), ; van maldergem syndrome 1, 601390 (3),
PCDH17		
PCDH18		
PCDH19	XL	developmental and epileptic encephalopathy 9, 300088 (3),
PCDH2		
PCDH20		
PCDH21	AR	cone-rod dystrophy 15, 613660 (3), ; retinitis pigmentosa 65, 613660 (3),
PCDH22		
PCDH23		
PCDH3H		
PCDH3I		
PCDH3X		
PCDH68		
PCDH68L		
PCDH7		
PCDH8		
PCDH9		
PCDHA1		
PCDHA10		
PCDHA11		
PCDHA12		
PCDHA13		
PCDHA2		
PCDHA3		
PCDHA4		
PCDHA5		
PCDHA6		
PCDHA7		
PCDHA8		
PCDHA9		
PCDHAC1		
PCDHAC2		
PCDHB1		
PCDHB10		
PCDHB11		
PCDHB12		
PCDHB13		
PCDHB14		
PCDHB15		
PCDHB16		
PCDHB2		
PCDHB3		
PCDHB4		
PCDHB5		
PCDHB6		
PCDHB7		
PCDHB8		
PCDHB8a		
PCDHB9		
PCDHGA1		
PCDHGA10		
PCDHGA11		
PCDHGA12		
PCDHGA2		
PCDHGA3		
PCDHGA4		
PCDHGA5		
PCDHGA6		
PCDHGA7		
PCDHGA8		
PCDHGA9		
PCDHGB1		
PCDHGB2		
PCDHGB3		
PCDHGB4		
PCDHGB5		
PCDHGB6		
PCDHGB7		
PCDHGC3		
PCDHGC4		
PCDHGC5		
PCDHJ		
PCDHX		
PCDHY		
PCDP1		
PCEE		
PCF11		
PCFT	AR	folate malabsorption, hereditary, 229050 (3),
PCGEM1		
PCGF1		
PCGF2	AD	turnpenny-fry syndrome, 618371 (3),
PCGF3		
PCGF4		
PCGF5		
PCGF6		
PCH68		
PCHC1	AD	pachyonychia congenita 2, 167210 (3), ; steatocystoma multiplex, 184500 (3),
PCI		
PCID1		
PCID2		
PCIF1		
PCING		
PCINP	AR	ehlers-danlos syndrome, dermatosparaxis type, 225410 (3),
PCK1	AR	?phosphoenolpyruvate carboxykinase deficiency, cytosolic, 261680 (3),
PCK2	AR	pepck deficiency, mitochondrial, 261650 (1),
PCL	AD	congenital heart defects, multiple types, 7, 618780 (3), ; hemangioma, capillary infantile, somatic, 602089 (3); lymphatic malformation 1, 153100 (3),
PCL1		
PCL2		
PCL3		
PCLAF		
PCLD	AD	polycystic liver disease 1, 174050 (3),
PCLN1	AR	hypomagnesemia 3, renal, 248250 (3),
PCLO	AR	?pontocerebellar hypoplasia, type 3, 608027 (3),
PCLP		
PCM1		
PCMF		
PCMT1		
PCN	AR,AR,AD	microcephalic osteodysplastic primordial dwarfism, type ii, 210720 (3), |muscular dystrophy, limb-girdle, 17, 613723 (3), ; epidermolysis bullosa simplex with pyloric atresia, 612138 (3), ; epidermolysis bullosa simplex with muscular dystrophy, 226670 (3), ; ?epidermolysis bullosa simplex with nail dystrophy, 616487 (3), ; epidermolysis bullosa simplex, ogna type, 131950 (3),
PCN2	AR	microcephaly, cataracts, impaired intellectual development, and dystonia with abnormal striatum, 618284 (3),
PCN3	MF	{hypertension, salt-sensitive essential, susceptibility to}, 145500 (3),
PCNA	AR	?ataxia-telangiectasia-like disorder 2, 615919 (3),
PCNP		
PCNT	AR	microcephalic osteodysplastic primordial dwarfism, type ii, 210720 (3),
PCNT2	AR	microcephalic osteodysplastic primordial dwarfism, type ii, 210720 (3),
PCNTB	AR	microcephalic osteodysplastic primordial dwarfism, type ii, 210720 (3),
PCNX		
PCNX1		
PCNX2		
PCNX3		
PCNXL1		
PCNXL2		
PCNXL3		
PCOLC	AR	osteogenesis imperfecta, type xiii, 614856 (3),
PCOLCE		
PCOLCE2		
PCOLN3	AR	pontocerebellar hypoplasia, type 8, 614961 (3),
PCOTH		
Pcp		
PCP		
PCP-2		
PCP4		
PCPB		
PCPE		
PCPE1		
PCPE2		
PCPH		
PCPTP1		
PCQAP		
PCSK1	AR	{obesity, susceptibility to, bmiq12}, 612362 (3); obesity with impaired prohormone processing, 600955 (3),
PCSK1N		
PCSK2		
PCSK3		
PCSK4		
PCSK5		
PCSK6		
PCSK7		
PCSK8	AR	?spondyloepiphyseal dysplasia, kondo-fu type, 618392 (3),
PCSK9	AD	hypercholesterolemia, familial, 3, 603776 (3), ; {low density lipoprotein cholesterol level qtl 1}, 603776 (3),
PCTA-1		
PCTAIRE		
PCTAIRE1		
PCTAIRE2		
PCTAIRE2BP	AR	cataract 36, 613887 (3),
PCTAIRE3		
PCTGAIRE		
PCTK1		
PCTK2		
PCTK3		
PCTP		
PCTP2		
PCTT	AR,AD	{fibrocalculous pancreatic diabetes, susceptibility to}, 608189 (3), ; pancreatitis, hereditary, 167800 (3), ; tropical calcific pancreatitis, 608189 (3),
PCYOX1		
PCYT1	AR	spondylometaphyseal dysplasia with cone-rod dystrophy, 608940 (3),
PCYT1A	AR	spondylometaphyseal dysplasia with cone-rod dystrophy, 608940 (3),
PCYT1B		
PCYT2	AR	spastic paraplegia 82, 618770 (3),
PD-1	MF	{systemic lupus erythematosus, susceptibility to, 2}, 605218 (3); {multiple sclerosis, disease progression, modifier of}, 126200 (3),
PD-1H		
PD-IALPHA		
PD-IBETA		
PD-L1		
PD-L2		
PD1	MF,AD	{systemic lupus erythematosus, susceptibility to, 2}, 605218 (3); {multiple sclerosis, disease progression, modifier of}, 126200 (3), |dementia, lewy body, 127750 (3), ; parkinson disease 1, 168601 (3), ; parkinson disease 4, 605543 (3),
PD2		
PDA2		
PDAP1		
PDAP2		
PDB2	AD,AR	osteolysis, familial expansile, 174810 (3), ; {paget disease of bone 2, early-onset}, 602080 (3), ; osteopetrosis, 7, 612301 (3),
PDB3	AD,AR	frontotemporal dementia and/or amyotrophic lateral sclerosis 3, 616437 (3), ; neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset, 617145 (3), ; myopathy, distal, with rimmed vacuoles, 617158 (3), ; paget disease of bone 3, 167250 (3),
PDC	AD	paroxysmal nonkinesigenic dyskinesia 1, 118800 (3),
PDC-E2	AR	pyruvate dehydrogenase e2 deficiency, 245348 (3),
PDCD1	MF	{systemic lupus erythematosus, susceptibility to, 2}, 605218 (3); {multiple sclerosis, disease progression, modifier of}, 126200 (3),
PDCD10	AD	cerebral cavernous malformations 3, 603285 (3),
PDCD11		
PDCD12		
PDCD1LG1		
PDCD1LG2		
PDCD2		
PDCD2L		
PDCD4		
PDCD5		
PDCD6		
PDCD6IP		
PDCD7		
PDCD8	XLR,XL	cowchock syndrome, 310490 (3), ; spondyloepimetaphyseal dysplasia, with hypomyelinating leukodystrophy, 300232 (3), ; combined oxidative phosphorylation deficiency 6, 300816 (3), ; deafness, 5, 300614 (3),
PDCD9		
PDCL		
PDCL2		
PDCL3		
PDCN	AR	nephrotic syndrome, type 2, 600995 (3),
PDCR		
PDDR	AR	vitamin d-dependent rickets, type i, 264700 (3),
PDE	AR	epilepsy, pyridoxine-dependent, 266100 (3),
PDE10A	AR,AD	dyskinesia, limb and orofacial, infantile-onset, 616921 (3), ; striatal degeneration, 616922 (3),
PDE11A	AD	pigmented nodular adrenocortical disease, primary, 2, 610475 (3),
PDE12		
PDE1A		
PDE1B		
PDE1C	AD	?deafness, 74, 618140 (3),
PDE2A	AR	intellectual developmental disorder with paroxysmal dyskinesia or seizures, 619150 (3),
PDE3A	AD	hypertension and brachydactyly syndrome, 112410 (3),
PDE3B		
PDE4A		
PDE4B		
PDE4C		
PDE4D	AD	acrodysostosis 2, with or without hormone resistance, 614613 (3),
PDE4DIP		
PDE5A		
PDE6A		retinitis pigmentosa 43, 613810 (3)
PDE6B	AD,AR	night blindness, congenital stationary, 2, 163500 (3), ; retinitis pigmentosa-40, 613801 (3),
PDE6C	AR	cone dystrophy 4, 613093 (3),
PDE6D	AR	joubert syndrome 22, 615665 (3),
PDE6G	AR	retinitis pigmentosa 57, 613582 (3),
PDE6H	AR,AD	retinal cone dystrophy 3, 610024 (3), ; achromatopsia 6, 610024 (3),
PDE7A		
PDE7B		
PDE8A		
PDE8B	AD	striatal degeneration, 609161 (3), ; pigmented nodular adrenocortical disease, primary, 3, 614190 (3)
PDE9A		
PDEA		retinitis pigmentosa 43, 613810 (3)
PDEA2	AR	cone dystrophy 4, 613093 (3),
PDEB	AD,AR	night blindness, congenital stationary, 2, 163500 (3), ; retinitis pigmentosa-40, 613801 (3),
PDEF		
PDEG	AR	retinitis pigmentosa 57, 613582 (3),
PDES1B		
PDF		
PDG	AR	neu-laxova syndrome 1, 256520 (3), ; phosphoglycerate dehydrogenase deficiency, 601815 (3),
PDGB	AD,AR	arrhythmogenic right ventricular dysplasia 12, 611528 (3), ; naxos disease, 601214 (3),
PDGF-A		
PDGF1		
PDGFA		
PDGFB	AD	dermatofibrosarcoma protuberans, 607907 (3); basal ganglia calcification, idiopathic, 5, 615483 (3), ; meningioma, sis-related, 607174 (3),
PDGFC		
PDGFD		
PDGFR	AD	myeloproliferative disorder with eosinophilia, 131440 (4), ; basal ganglia calcification, idiopathic, 4, 615007 (3), ; kosaki overgrowth syndrome, 616592 (3), ; premature aging syndrome, penttinen type, 601812 (3), ; myofibromatosis, infantile, 1, 228550 (3),
PDGFR1	AD	myeloproliferative disorder with eosinophilia, 131440 (4), ; basal ganglia calcification, idiopathic, 4, 615007 (3), ; kosaki overgrowth syndrome, 616592 (3), ; premature aging syndrome, penttinen type, 601812 (3), ; myofibromatosis, infantile, 1, 228550 (3),
PDGFR2		gastrointestinal stromal tumor/gist-plus syndrome, somatic or familial, 175510 (3); hypereosinophilic syndrome, idiopathic, resistant to imatinib, 607685 (3), isolated cases, somatic mutation
PDGFRA		gastrointestinal stromal tumor/gist-plus syndrome, somatic or familial, 175510 (3); hypereosinophilic syndrome, idiopathic, resistant to imatinib, 607685 (3), isolated cases, somatic mutation
PDGFRB	AD	myeloproliferative disorder with eosinophilia, 131440 (4), ; basal ganglia calcification, idiopathic, 4, 615007 (3), ; kosaki overgrowth syndrome, 616592 (3), ; premature aging syndrome, penttinen type, 601812 (3), ; myofibromatosis, infantile, 1, 228550 (3),
PDGFRL		hepatocellular cancer, somatic, 114550 (3); colorectal cancer, somatic, 114500 (3)
PDH	AR	pyruvate dehydrogenase phosphatase deficiency, 608782 (3),
PDHA	XLD,XL	pyruvate dehydrogenase e1-alpha deficiency, 312170 (3),
PDHA1	XLD,XL	pyruvate dehydrogenase e1-alpha deficiency, 312170 (3),
PDHA2		
PDHAL		
PDHB	AR	pyruvate dehydrogenase e1-beta deficiency, 614111 (3),
PDHE1B	AR	pyruvate dehydrogenase e1-beta deficiency, 614111 (3),
PDHK2		
PDHX	AR	lacticacidemia due to pdx1 deficiency, 245349 (3),
PDI	AD	cole-carpenter syndrome 1, 112240 (3),
PDI-DB		
PDI1		
PDI2		
PDI3	AR	uncombable hair syndrome, 191480 (3),
PDI4		
PDI5		
PDIA1	AD	cole-carpenter syndrome 1, 112240 (3),
PDIA10		
PDIA11		
PDIA12	AR	neurodevelopmental disorder with microcephaly, cortical malformations, and spasticity, 618730 (3),
PDIA13		
PDIA14		
PDIA15		
PDIA16		
PDIA17		
PDIA18		
PDIA19		
PDIA2		
PDIA3		
PDIA5		
PDIA6		
PDIA7		
PDIA9		
PDIB1	AD	myopathy, vacuolar, with casq1 aggregates, 616231 (3),
PDIB2	AR	ventricular tachycardia, catecholaminergic polymorphic, 2, 611938 (3),
PDIK1L		
PDILT		
PDIP		
PDIP1		
PDIP3		
PDIP38		
PDIP46		
PDIR		
PDJ	AR	parkinson disease, juvenile, type 2, 600116 (3), ; ovarian cancer, somatic, 167000 (3); adenocarcinoma of lung, somatic, 211980 (3)
PDK1		
PDK2		
PDK3	XLD,XL	?charcot-marie-tooth disease, 6, 300905 (3),
PDK4		
PDL1		
PDL2		
PDLIM1		
PDLIM2		
PDLIM3		
PDLIM4	AD	{osteoporosis, susceptibility to}, 166710 (3),
PDLIM5		
PDLIM6	AD	cardiomyopathy, hypertrophic, 24, 601493 (3), ; cardiomyopathy, dilated, 1c, with or without lvnc, 601493 (3), ; myopathy, myofibrillar, 4, 609452 (3), ; left ventricular noncompaction 3, 601493 (3),
PDLIM7		
PDNP1	AR,AD,MF	hypophosphatemic rickets, 2, 613312 (3), ; cole disease, 615522 (3), ; {obesity, susceptibility to}, 601665 (3), , ; arterial calcification, generalized, of infancy, 1, 208000 (3), ; {diabetes mellitus, non-insulin-dependent, susceptibility to}, 125853 (3),
PDNP2		
PDNP3		
PDP	AR	pyruvate dehydrogenase phosphatase deficiency, 608782 (3),
PDP1	AR	pyruvate dehydrogenase phosphatase deficiency, 608782 (3),
pDP1678		
PDP2		
PDP3		
PDPK1		
PDPN		
PDPR		
PDRC2		
PDRG1		
Pdro		
PDS	AR	deafness, 4, with enlarged vestibular aqueduct, 600791 (3), ; pendred syndrome, 274600 (3),
PDS5A		
PDS5B		
PDSS1	AR	coenzyme q10 deficiency, primary, 2, 614651 (3),
PDSS2	AR	coenzyme q10 deficiency, primary, 3, 614652 (3),
PDSW	AR	?mitochondrial complex i deficiency, nuclear type 35, 619003 (3),
PDX		
PDX-1	AD,AR	{diabetes mellitus, type ii, susceptibility to}, 125853 (3), ; pancreatic agenesis 1, 260370 (3), ; mody, type iv, 606392 (3)
PDX1	AD,AR,AR	{diabetes mellitus, type ii, susceptibility to}, 125853 (3), ; pancreatic agenesis 1, 260370 (3), ; mody, type iv, 606392 (3)|lacticacidemia due to pdx1 deficiency, 245349 (3),
PDXDC1		
PDXK	AR	neuropathy, hereditary motor and sensory, type vic, with optic atrophy, 618511 (3),
PDXPO	AR	pyridoxamine 5'-phosphate oxidase deficiency, 610090 (3),
PDYN	AD	spinocerebellar ataxia 23, 610245 (3),
PDZ-73	AR	deafness, 18a, 602092 (3), ; usher syndrome, type 1c, 276904 (3),
PDZ-GEF1	AD	?epilepsy, familial adult myoclonic, 7, 618075 (3),
PDZ-GEF2		
PDZ-RGS3		
PDZ73	AR	deafness, 18a, 602092 (3), ; usher syndrome, type 1c, 276904 (3),
PDZD1		
PDZD10	XL	mental retardation, 104, 300983 (3),
PDZD11		
PDZD2		
PDZD3		
PDZD4		
PDZD5C		
PDZD6	AR	?short-rib thoracic dysplasia 20 with polydactyly, 617925 (3), ; ?orofaciodigital syndrome xvii, 617926 (3),
PDZD7	AR	usher syndrome, type iic, gpr98/pdzd7 digenic, 605472 (3), digenic ; deafness, 57, 618003 (3), ; {retinal disease in usher syndrome type iia, modifier of}, 276901 (3),
PDZD7B	AR	deafness, 31, 607084 (3), ; usher syndrome, type 2d, 611383 (3),
PDZD7C	AR	deafness, 18a, 602092 (3), ; usher syndrome, type 1c, 276904 (3),
PDZD8		
PDZGEF1	AD	?epilepsy, familial adult myoclonic, 7, 618075 (3),
PDZGEF2		
PDZK1		
PDZK10	XL	mental retardation, 104, 300983 (3),
PDZK11		
PDZK1IP1		
PDZK2		
PDZK3		
PDZK4		
PDZK5C		
PDZK6	AR	?short-rib thoracic dysplasia 20 with polydactyly, 617925 (3), ; ?orofaciodigital syndrome xvii, 617926 (3),
PDZK7	AR	usher syndrome, type iic, gpr98/pdzd7 digenic, 605472 (3), digenic ; deafness, 57, 618003 (3), ; {retinal disease in usher syndrome type iia, modifier of}, 276901 (3),
PDZK8		
PDZRN1		
PDZRN2		
PDZRN3		
PDZRN4		
PDZRN4L		
PE-1		
PE-2	AD	craniosynostosis 4, 600775 (3), ; chitayat syndrome, 617180 (3),
PE2	AD	craniosynostosis 4, 600775 (3), ; chitayat syndrome, 617180 (3),
PEA-15		
PEA15		
PEA3		
PEAK1		
PEAK2		
PEAK3		
PEAR1		
PEAS		
PEBP		
PEBP1		
PEBP2A1	AD	cleidocranial dysplasia, forme fruste, with brachydactyly, 119600 (3), ; metaphyseal dysplasia with maxillary hypoplasia with or without brachydactyly, 156510 (3), ; cleidocranial dysplasia, 119600 (3), ; cleidocranial dysplasia, forme fruste, dental anomalies only, 119600 (3),
PEBP2A2	AD	platelet disorder, familial, with associated myeloid malignancy, 601399 (3), ; leukemia, acute myeloid, 601626 (3), somatic mutation
PEBP2A3		
PEBP2aA1	AD	cleidocranial dysplasia, forme fruste, with brachydactyly, 119600 (3), ; metaphyseal dysplasia with maxillary hypoplasia with or without brachydactyly, 156510 (3), ; cleidocranial dysplasia, 119600 (3), ; cleidocranial dysplasia, forme fruste, dental anomalies only, 119600 (3),
PEBP2B		myeloid leukemia, acute, m4/m4eo subtype, somatic, 601626 (1)
PEBP4		
PEC-60		
PECAM1		
pecanex		
PECI		
PECR		
PED		
PED-PEA15		
PED/PEA15		
PEDF	AR	osteogenesis imperfecta, type vi, 613982 (3),
PEDS1		
PEF1		
PEF1A		
PEF1B		
PEG1		
PEG10		
PEG11		
PEG3		
Peg5		
PEG8		
Pegasus	AD	thrombocytopenia, 7, 619130 (3)
PEIG-1		
PEK	AR	wolcott-rallison syndrome, 226980 (3),
PEL98		
PELI1		
PELI2		
PELI3		
pelle		
PELO		
PELP1		
PEM	AD	tubulointerstitial kidney disease, 2, 174000 (3),
PEM-2	XLR,XL	developmental and epileptic encephalopathy 8, 300607 (3),
PEMP		
PEMPT		
PEMT		
PEMT2		
PEN		
PEN11B		
PEN2	AD	acne inversa, familial, 2, with or without dowling-degos disease, 613736 (3),
PENK		
PENKB	AD	spinocerebellar ataxia 23, 610245 (3),
PENT		
Penumbra		
PEO	AR,AD	mitochondrial dna depletion syndrome 7 (hepatocerebral type), 271245 (3), ; progressive external ophthalmoplegia with mitochondrial dna deletions, 3, 609286 (3), ; perrault syndrome 5, 616138 (3),
PEO1	AR,AD	mitochondrial dna depletion syndrome 7 (hepatocerebral type), 271245 (3), ; progressive external ophthalmoplegia with mitochondrial dna deletions, 3, 609286 (3), ; perrault syndrome 5, 616138 (3),
PEO2	AR,AD	mitochondrial dna depletion syndrome 12b (cardiomyopathic type) ar, 615418 (3), ; mitochondrial dna depletion syndrome 12a (cardiomyopathic type) ad, 617184 (3), ; progressive external ophthalmoplegia with mitochondrial dna deletions, 2, 609283 (3),
PEO3	AR,AD	mitochondrial dna depletion syndrome 12b (cardiomyopathic type) ar, 615418 (3), ; mitochondrial dna depletion syndrome 12a (cardiomyopathic type) ad, 617184 (3), ; progressive external ophthalmoplegia with mitochondrial dna deletions, 2, 609283 (3),
PEP		
PEP-19		
PEP11		
PEP3		
PEP5	AR	leukodystrophy, hypomyelinating, 12, 616683 (3),
PEP8A		
Pep8b		
PEPA		
PEPB		
PEPC		
PEPCK	AR	pepck deficiency, mitochondrial, 261650 (1),
PEPCK-C	AR	?phosphoenolpyruvate carboxykinase deficiency, cytosolic, 261680 (3),
PEPCK2	AR	pepck deficiency, mitochondrial, 261650 (1),
PEPD	AR	prolidase deficiency, 170100 (3),
PEPE		
PEPN		
PEPP-2		
PEPP1		
PEPP2		
PEPP3		
PEPS		
PEPT1		
PEPT2		
PER		
PER-EC1		
PER1	AR	hyperphosphatasia with mental retardation syndrome 4, 615716 (3),
PER2	AD	?advanced sleep phase syndrome, familial, 1, 604348 (3),
PER3	AD	?advanced sleep phase syndrome, familial, 3, 616882 (3),
PERB11		
PERB11.1		
PERB11.2		
PERC		
PERCC1	AR	diarrhea 11, malabsorptive, congenital, 618662 (3),
PEREC1		
periostin		
PERK	AR	wolcott-rallison syndrome, 226980 (3),
PERLD1	AR	hyperphosphatasia with mental retardation syndrome 4, 615716 (3),
perlecan	AR	dyssegmental dysplasia, silverman-handmaker type, 224410 (3), ; schwartz-jampel syndrome, type 1, 255800 (3),
PERM1		
peropsin		
PERP	AD,AR	olmsted syndrome 2, 619208 (3), ; erythrokeratodermia variabilis et progressiva 7, 619209 (3),
pERp1		
PERQ1		
PERQ2		{parkinson disease 11}, 607688 (3)
PERQ3		{parkinson disease 11}, 607688 (3)
PERRS		bradyopsia, 608415 (3)|bradyopsia, 608415 (3)
persyn		
PES		
PES1		
PESCRG1		
PESKY		
Pet-1		
PET100	AR	mitochondrial complex iv deficiency, nuclear type 12, 619055 (3),
PET112	AR	?combined oxidative phosphorylation deficiency 41, 618838 (3),
PET112L	AR	?combined oxidative phosphorylation deficiency 41, 618838 (3),
PET117	AR	?mitochondrial complex iv deficiency, nuclear type 19, 619063 (3),
Pet191	AR	?mitochondrial complex iv, deficiency, nuclear type 9, 616500 (3),
PETA-3		nephropathy with pretibial epidermolysis bullosa and deafness, 609057 (3); [blood group, raph], 179620 (3)
PEX	XLD,XL	hypophosphatemic rickets, 307800 (3),
PEX1	AR	heimler syndrome 1, 234580 (3), ; peroxisome biogenesis disorder 1b (nald/ird), 601539 (3), ; peroxisome biogenesis disorder 1a (zellweger), 214100 (3),
PEX10	AR	peroxisome biogenesis disorder 6b, 614871 (3), ; peroxisome biogenesis disorder 6a (zellweger), 614870 (3),
PEX11-ALPHA		
PEX11A		
PEX11B	AR	peroxisome biogenesis disorder 14b, 614920 (3),
PEX11G		
PEX12	AR	peroxisome biogenesis disorder 3a (zellweger), 614859 (3), ; peroxisome biogenesis disorder 3b, 266510 (3),
PEX13	AR	peroxisome biogenesis disorder 11a (zellweger), 614883 (3), ; peroxisome biogenesis disorder 11b, 614885 (3),
PEX14	AR	peroxisome biogenesis disorder 13a (zellweger), 614887 (3),
PEX16	AR	peroxisome biogenesis disorder 8a (zellweger), 614876 (3), ; peroxisome biogenesis disorder 8b, 614877 (3),
PEX19	AR	peroxisome biogenesis disorder 12a (zellweger), 614886 (3),
PEX2	AR	peroxisome biogenesis disorder 5a (zellweger), 614866 (3), ; peroxisome biogenesis disorder 5b, 614867 (3),
PEX26	AR	peroxisome biogenesis disorder 7a (zellweger), 614872 (3), ; peroxisome biogenesis disorder 7b, 614873 (3),
PEX3	AR	peroxisome biogenesis disorder 10a (zellweger), 614882 (3), ; ?peroxisome biogenesis disorder 10b, 617370 (3),
PEX5	AR	peroxisome biogenesis disorder 2b, 202370 (3), ; rhizomelic chondrodysplasia punctata, type 5, 616716 (3), ; peroxisome biogenesis disorder 2a (zellweger), 214110 (3),
PEX5L		
PEX5R		
PEX6	AR,AD	peroxisome biogenesis disorder 4b, 614863 (3), ; heimler syndrome 2, 616617 (3), ; peroxisome biogenesis disorder 4a (zellweger), 614862 (3),
