"Ensembl_gene_id","Gnomad_oe_lof_score","Gnomad_oe_mis_score","Exac_pli_score","Exac_prec_score","Exac_pnull_score"
"ENSG00000066032",0.23208,0.55897,0.28345,0.71655,6.0822e-08
"ENSG00000162244",0.28954,0.87009,0.21181,0.75129,0.036907
"ENSG00000111832",0.08348,0.6617,0.90705,0.092808,0.00013859
"ENSG00000144867",0.40917,0.98555,0.0068406,0.97694,0.016215
"ENSG00000106538",0.8653,0.86839,0.00018924,0.48679,0.51302
"ENSG00000156928",1.4707,1.2831,1.5182e-11,0.0079668,0.99203
"ENSG00000187118",0.4133,0.99443,0.10167,0.78171,0.11661
"ENSG00000196136",1.4491,1.2508,8.0723e-14,0.0026076,0.99739
"ENSG00000130589",0.31816,0.94021,6.2551e-07,1,1.1852e-12
"ENSG00000273047",0,0.58409,0.41331,0.47418,0.11251
"ENSG00000114757",0.29449,0.56564,0.008822,0.99117,3.954e-06
"ENSG00000101850",0.077299,0.78337,0.9332,0.066736,5.9585e-05
"ENSG00000025434",0.14469,0.78832,0.90516,0.094838,5.9995e-06
"ENSG00000106410",0.47166,0.92364,1.9793e-05,0.99484,0.0051361
"ENSG00000129007",0.86897,1.207,5.0597e-05,0.44513,0.55482
"ENSG00000028310",0.31621,0.79462,0.008591,0.99131,0.00010036
"ENSG00000189283",0.5172,1.3306,0.029167,0.81428,0.15656
"ENSG00000254536",0.44066,1.0757,0.00094252,0.98733,0.011728
"ENSG00000128652",0.20913,0.80929,0.46618,0.53278,0.0010415
"ENSG00000102349",0.62976,0.91457,0.0022883,0.77682,0.22089
"ENSG00000136279",0.27439,0.80773,0.072171,0.92773,9.8192e-05
"ENSG00000176261",0.084231,0.82485,0.90362,0.096227,0.00015218
"ENSG00000244094",1.1081,1.0716,0.089869,0.57898,0.33115
"ENSG00000196262",0.15031,0.43362,0.56511,0.42383,0.011053
"ENSG00000163539",0.10808,0.59093,1,1.4433e-07,2.4088e-24
"ENSG00000179407",0.42812,1.1044,0.095042,0.77798,0.12698
"ENSG00000114054",0.59319,1.1022,1.6667e-08,0.95864,0.041358
"ENSG00000173812",0,0.33484,0.8438,0.15361,0.0025928
"ENSG00000162813",0.60269,0.68723,1.7428e-05,0.88632,0.11366
"ENSG00000173905",0.52921,0.98163,3.3758e-11,0.99905,0.00094698
"ENSG00000120093",0.085034,1.0082,0.8999,0.099934,0.00016785
"ENSG00000141378",0.83923,0.85111,0.00076895,0.54776,0.45147
"ENSG00000271321",NA,0.84007,NA,NA,NA
"ENSG00000257184",0.64723,0.95685,0.0058935,0.74261,0.25149
"ENSG00000181350",0.13428,0.77905,0.63829,0.35566,0.0060541
"ENSG00000162642",0.41914,1.0308,0.051639,0.86785,0.080515
"ENSG00000012048",0.72316,0.92426,1.795e-28,0.3394,0.6606
"ENSG00000140718",0.54859,0.88696,1.077e-07,0.98502,0.014984
"ENSG00000198843",0.33214,0.68698,0.10397,0.86665,0.029377
"ENSG00000171109",0.55607,0.80339,2.6792e-10,0.99423,0.0057707
"ENSG00000162426",0.38943,0.79907,0.00058721,0.99844,0.00097347
"ENSG00000244476",0.55096,0.8169,0.02481,0.7911,0.18409
"ENSG00000117410",0,0.54375,0.95929,0.040623,8.4474e-05
"ENSG00000107262",0.70758,1.1005,5.294e-06,0.67549,0.32451
"ENSG00000162601",0.25737,0.81572,0.043163,0.95684,1.52e-08
"ENSG00000256500",0.31575,0.65399,0.0013703,0.99863,2.3898e-06
"ENSG00000133142",0,0.66601,0.75979,0.23198,0.0082271
"ENSG00000229729",0,0.45758,0.98971,0.010289,2.8478e-06
"ENSG00000242107",0.47914,0.74277,0.077153,0.76068,0.16217
"ENSG00000103067",0.47765,0.89974,2.3211e-07,0.99896,0.0010418
"ENSG00000273088",0.81627,0.72782,5.8517e-06,0.45876,0.54124
"ENSG00000114744",1.2676,0.80496,1.7776e-09,0.035147,0.96485
"ENSG00000091972",0.21405,0.83739,0.43554,0.56315,0.0013144
"ENSG00000163633",1.2643,0.99678,0.00019423,0.29265,0.70715
"ENSG00000163714",0.016691,0.47924,1,1.6762e-09,1.6582e-23
"ENSG00000157741",0.10295,0.97384,0.99991,8.5517e-05,8.1524e-15
"ENSG00000203326",0.32028,0.92046,0.23275,0.65373,0.11352
"ENSG00000114251",0.056294,0.63691,0.98838,0.011622,7.7676e-07
"ENSG00000144893",0.11421,0.73708,1,2.2681e-10,1.2104e-34
"ENSG00000171953",0.84599,0.84746,9.2866e-08,0.31452,0.68548
"ENSG00000173193",0.23719,0.73466,0.15342,0.84658,1.5128e-11
"ENSG00000181722",0.11994,0.45172,0.97928,0.02072,1.3181e-07
"ENSG00000204161",0.62898,1.2669,0.0064487,0.75985,0.2337
"ENSG00000157445",0.1966,0.75686,0.93941,0.060589,2.1973e-13
"ENSG00000117481",0.57548,0.83834,1.2514e-06,0.95094,0.049057
"ENSG00000100258",1.6324,1.3057,2.7619e-48,1.162e-11,1
"ENSG00000144724",0.30992,0.97763,2.1982e-05,0.99998,1.0415e-10
"ENSG00000106686",1.2562,1.538,8.7469e-17,0.0012389,0.99876
"ENSG00000197024",0.2507,0.83376,0.18318,0.81672,9.3399e-05
"ENSG00000124164",0.17398,0.68398,0.60962,0.38876,0.0016253
"ENSG00000121871",0.16643,0.92849,0.91977,0.080228,1.5971e-07
"ENSG00000172733",0,0.67445,0.96479,0.035154,5.8912e-05
"ENSG00000088833",0.2994,0.70162,0.049645,0.94948,0.00087862
"ENSG00000198039",0.5161,0.92926,0.029329,0.81501,0.15566
"ENSG00000150201",0.76132,1.1139,0.00033896,0.61187,0.38779
"ENSG00000114204",1.0032,0.89171,9.8505e-14,0.020823,0.97918
"ENSG00000090266",1.2288,1.0233,8.6744e-06,0.18438,0.81561
"ENSG00000112584",0.53043,0.90064,8.3301e-11,0.99872,0.0012784
"ENSG00000186577",0,1.1505,0.61859,0.35109,0.030326
"ENSG00000120333",0.90171,0.89429,0.00015733,0.44939,0.55046
"ENSG00000136522",0.4612,1.0536,0.0015854,0.97197,0.026442
"ENSG00000119523",0.66129,1.0206,7.579e-05,0.76494,0.23498
"ENSG00000144935",0.29146,0.58323,0.010187,0.98981,3.2052e-06
"ENSG00000196344",1.1156,1.126,9.5916e-12,0.022431,0.97757
"ENSG00000179403",0.50513,1.0368,0.0055439,0.90461,0.089845
"ENSG00000164076",0.047539,0.46081,0.99655,0.0034473,3.9772e-08
"ENSG00000100979",0.67929,0.99619,1.0236e-08,0.76355,0.23645
"ENSG00000051382",0.12872,0.62405,0.99993,7.486e-05,4.8838e-17
"ENSG00000131398",0.25099,0.55217,0.23341,0.76522,0.0013746
"ENSG00000240891",0.88282,0.92321,5.9236e-08,0.25032,0.74968
"ENSG00000168273",0.35062,0.65268,0.21136,0.65678,0.13186
"ENSG00000117069",0.26301,0.9033,0.1881,0.80975,0.0021508
"ENSG00000168658",0.73099,0.9644,3.2657e-26,0.28372,0.71628
"ENSG00000127463",0.78079,0.83473,4.2442e-25,0.054277,0.94572
"ENSG00000114023",0.88127,0.81403,3.3303e-06,0.35389,0.64611
"ENSG00000163602",0.27924,0.85478,0.18332,0.80579,0.010898
"ENSG00000152910",0.33112,1.1359,1.768e-05,0.99998,1.7187e-08
"ENSG00000183662",0.23223,0.72041,0.34344,0.6439,0.012663
"ENSG00000150401",0.9355,0.97281,3.2212e-08,0.18124,0.81876
"ENSG00000163686",0.57776,0.83487,2.3636e-05,0.91968,0.080297
"ENSG00000163630",0.45207,0.89923,0.004004,0.96228,0.03372
"ENSG00000144843",0.75704,0.9593,3.1019e-06,0.55904,0.44096
"ENSG00000180953",0,0.94835,0.38211,0.4849,0.13299
"ENSG00000171723",0.067015,0.5295,0.99999,1.3086e-05,2.057e-15
"ENSG00000165188",0.98473,0.82209,0.0017448,0.48548,0.51278
"ENSG00000163530",0.91139,0.96163,2.6448e-09,0.15612,0.84388
"ENSG00000125691",0.2344,0.37949,0.33653,0.65012,0.013347
"ENSG00000122133",1.09,0.81368,3.2938e-08,0.099114,0.90089
"ENSG00000178796",1.3687,0.72306,2.9109e-05,0.19435,0.80562
"ENSG00000120742",0.27209,0.55829,0.27944,0.63821,0.082347
"ENSG00000197448",0.81103,0.85313,1.7633e-06,0.44153,0.55847
"ENSG00000007402",0.13561,0.65934,0.99997,2.6556e-05,1.6017e-19
"ENSG00000163512",0.37713,0.84455,0.0057231,0.9899,0.0043767
"ENSG00000198420",0.091771,0.73839,0.86672,0.13292,0.00035492
"ENSG00000124596",0.63075,0.89724,0.0022742,0.77567,0.22206
"ENSG00000259332",0.57805,0.82934,0.0084527,0.80768,0.18386
"ENSG00000114654",0.71463,0.8721,5.0922e-07,0.65044,0.34956
"ENSG00000205085",0.34778,1.0452,0.089992,0.87319,0.036814
"ENSG00000100121",1.1219,1.1711,1.3384e-05,0.23226,0.76773
"ENSG00000165192",0.83449,1.002,1.7746e-05,0.45808,0.5419
"ENSG00000077984",1.5213,1.1819,9.7564e-08,0.051703,0.9483
"ENSG00000197312",0.044758,0.48228,0.99788,0.0021172,1.2107e-08
"ENSG00000196597",0.72479,0.93498,4.6322e-10,0.57927,0.42073
"ENSG00000113575",0.054648,0.13075,0.99047,0.009534,4.7811e-07
"ENSG00000183826",0.57655,0.70957,8.5118e-09,0.977,0.023
"ENSG00000106701",0.25018,0.72406,0.18598,0.81393,9.0626e-05
"ENSG00000112655",0.15234,0.75856,0.99726,0.002742,3.1594e-13
"ENSG00000131174",0,0.81979,0.68043,0.30134,0.018229
"ENSG00000265817",0.54417,0.65455,0.0040858,0.86947,0.12644
"ENSG00000106028",0.45178,0.65144,0.0040169,0.96241,0.033575
"ENSG00000114098",0.065531,0.55623,0.99999,8.9581e-06,8.1721e-16
"ENSG00000186350",0,0.53021,0.99865,0.0013483,1.9911e-08
"ENSG00000158092",0.37113,0.73853,0.012047,0.98069,0.007262
"ENSG00000119965",0.36431,0.89935,0.013484,0.98034,0.0061715
"ENSG00000243135",0.87162,1.213,1.2203e-09,0.18772,0.81228
"ENSG00000242265",0.086901,0.58106,0.89104,0.10875,0.0002092
"ENSG00000174255",NA,1.0346,NA,NA,NA
"ENSG00000097033",0.050396,0.64008,0.99463,0.0053744,1.1763e-07
"ENSG00000251184",0.12334,0.95433,0.69421,0.30218,0.0036083
"ENSG00000182809",0.50002,0.95681,0.00099765,0.95033,0.048674
"ENSG00000115350",0.91963,1.0563,0.00055242,0.47816,0.52129
"ENSG00000121578",0.70565,0.74337,5.7336e-07,0.67608,0.32392
"ENSG00000114779",0.9301,0.78485,0.00013713,0.42259,0.57727
"ENSG00000112195",1.0226,0.91609,1.2947e-08,0.10962,0.89038
"ENSG00000189367",0.52183,0.97778,4.8169e-07,0.99125,0.0087525
"ENSG00000174500",0.40485,0.84368,0.057047,0.87229,0.07066
"ENSG00000108511",0.62183,0.95441,0.000861,0.80235,0.19679
"ENSG00000153558",0.31102,0.54062,0.0065792,0.99339,2.9938e-05
"ENSG00000250479",1.1943,0.6695,4.8293e-05,0.25381,0.74614
"ENSG00000065328",0.62448,1.0074,4.0772e-15,0.97419,0.025812
"ENSG00000002933",0.4479,0.801,0.0092773,0.94323,0.047496
"ENSG00000151576",0.75922,0.87371,2.4402e-09,0.4602,0.5398
"ENSG00000177707",0.14157,0.85466,0.91885,0.081146,4.0161e-06
"ENSG00000177301",0.12985,0.35055,0.87108,0.12886,6.6105e-05
"ENSG00000250588",0.29099,0.85156,0.030413,0.96951,7.6497e-05
"ENSG00000158525",0.40938,0.88359,0.0007654,0.99597,0.0032685
"ENSG00000112640",0.055888,0.44781,0.99993,7.2325e-05,6.5427e-13
"ENSG00000185055",0.59096,0.87801,0.0078692,0.79568,0.19645
"ENSG00000164889",0.17417,0.70029,0.9808,0.019203,7.5001e-12
"ENSG00000170906",0.4875,1.142,0.074792,0.75741,0.1678
"ENSG00000164885",0.28564,0.33444,0.095196,0.90329,0.00151
"ENSG00000181847",0.4658,0.99467,0.01755,0.89887,0.083576
"ENSG00000225932",NA,0.78134,NA,NA,NA
"ENSG00000119771",0.13537,0.58734,0.98023,0.019769,2.3752e-08
"ENSG00000168827",0.6118,0.81751,3.8151e-13,0.97707,0.022928
"ENSG00000148200",0.11937,0.6644,0.98018,0.019821,1.1816e-07
"ENSG00000182185",1.0851,0.85352,2.5297e-14,0.0093887,0.99061
"ENSG00000168615",0.26244,0.72558,0.030366,0.96963,2.6013e-08
"ENSG00000239388",1.1694,0.93329,4.0488e-19,0.00071863,0.99928
"ENSG00000214046",0.66861,1.1681,0.0053259,0.72257,0.2721
"ENSG00000128928",0.92603,0.91756,2.5001e-14,0.034262,0.96574
"ENSG00000108064",0.26109,0.69852,0.1946,0.80339,0.0020093
"ENSG00000185008",0.081287,0.82566,1,3.5275e-08,9.3985e-24
"ENSG00000161326",0.36081,0.6463,0.13311,0.7865,0.080389
"ENSG00000068650",0.30136,0.84787,0.0001094,0.99989,2.5392e-10
"ENSG00000180537",0.70429,0.93512,0.0045394,0.68979,0.30567
"ENSG00000236624",0.19787,0.93951,0.40852,0.55719,0.034294
"ENSG00000142698",0.34116,0.96327,0.0068632,0.99245,0.00068658
"ENSG00000154813",0.51407,1.0165,0.068101,0.74656,0.18534
"ENSG00000144021",0.42698,0.79103,0.0011749,0.99022,0.0086081
"ENSG00000139737",0.14259,0.75796,0.91451,0.085486,4.5907e-06
"ENSG00000196326",1.1328,1.26,1.2765e-05,0.22655,0.77344
"ENSG00000204644",0.69824,0.75751,0.00050447,0.69777,0.30173
"ENSG00000270299",0,0.57103,0.44159,0.46225,0.096156
"ENSG00000171792",0.68374,0.99916,0.0016637,0.71403,0.28431
"ENSG00000152332",0.15876,0.84217,0.82754,0.17243,2.927e-05
"ENSG00000163950",0.33629,0.89319,0.062106,0.92336,0.014537
"ENSG00000214022",0.19585,0.66389,0.62029,0.37965,6.1264e-05
"ENSG00000272762",0.3292,0.6137,0.16092,0.77923,0.059849
"ENSG00000114126",0.038254,0.67402,0.99949,0.00051219,3.8084e-10
"ENSG00000163406",0.77388,0.96942,5.2341e-19,0.14881,0.85119
"ENSG00000185565",0.056256,0.68675,0.98843,0.01157,7.6832e-07
"ENSG00000100296",0.26226,0.75572,0.047219,0.95278,3.2297e-07
"ENSG00000169282",0.18099,0.59863,0.82281,0.17718,1.2911e-06
"ENSG00000136274",0.22289,0.73919,0.42759,0.57241,9.6385e-08
"ENSG00000251012",0.42117,0.97954,0.17608,0.65418,0.16974
"ENSG00000168754",0.67641,0.83248,1.741e-12,0.80486,0.19514
"ENSG00000112053",0.60581,0.81128,3.5367e-12,0.97711,0.02289
"ENSG00000136068",0.34019,0.83621,4.8847e-10,1,1.9512e-14
"ENSG00000226907",0,0.36937,0.3048,0.49845,0.19675
"ENSG00000119547",0.082504,0.77041,0.91143,0.088444,0.0001224
"ENSG00000153002",1.2137,0.92631,2.4435e-22,0.00012544,0.99987
"ENSG00000114861",0.069738,0.65862,0.99997,2.5159e-05,1.011e-14
"ENSG00000148297",0.63192,0.89356,9.9624e-05,0.81482,0.18508
"ENSG00000197756",0.6517,0.72432,0.005768,0.73841,0.25582
"ENSG00000124104",0.87798,0.93942,9.0756e-07,0.32303,0.67697
"ENSG00000117597",0.43884,0.90958,1.6726e-06,0.9997,0.00030267
"ENSG00000197362",0.80454,1.1736,1.9388e-12,0.21251,0.78749
"ENSG00000165609",0.46632,0.85247,0.001486,0.96967,0.028849
"ENSG00000197980",0.37194,0.73266,0.12516,0.78691,0.087929
"ENSG00000131979",0.082627,0.61778,0.91089,0.088988,0.00012435
"ENSG00000188529",0,0.56979,0.39368,0.48124,0.12508
"ENSG00000138459",0.69877,1.0054,1.9135e-06,0.69578,0.30422
"ENSG00000197841",0.95161,0.93696,1.1096e-12,0.04459,0.95541
"ENSG00000102531",0.12147,0.81643,0.99998,1.8702e-05,1.6653e-18
"ENSG00000128524",0.68066,0.79484,0.014904,0.70053,0.28457
"ENSG00000172340",1.0751,1.0736,2.9541e-14,0.010284,0.98972
"ENSG00000156253",0.84945,0.88404,8.8953e-08,0.30786,0.69214
"ENSG00000243896",0.21839,0.64419,0.36254,0.59056,0.046904
"ENSG00000244067",1.0187,1.3844,2.6532e-07,0.17011,0.82989
"ENSG00000002726",0.6438,0.89236,5.4442e-08,0.85879,0.14121
"ENSG00000123575",0.17674,0.40722,0.59341,0.40473,0.0018634
"ENSG00000242950",NA,0.8978,NA,NA,NA
"ENSG00000116288",0.10803,0.94955,0.77817,0.22041,0.0014201
"ENSG00000146223",0.44056,1.1136,0.0045818,0.96728,0.028138
"ENSG00000142733",0.60121,0.87492,5.0292e-17,0.99493,0.0050741
"ENSG00000163946",0.15564,0.79092,0.99957,0.00043405,2.9275e-17
"ENSG00000142609",0.50058,0.84227,8.4284e-09,0.99899,0.0010083
"ENSG00000169583",1.2179,0.72747,6.8166e-08,0.079664,0.92034
"ENSG00000114405",1.0558,0.8595,1.8128e-05,0.27177,0.72821
"ENSG00000113845",0.82566,0.99266,9.3351e-09,0.30347,0.69653
"ENSG00000175110",0.54011,0.96353,1.4958e-05,0.96477,0.035213
"ENSG00000147155",0,0.57279,0.94415,0.055667,0.00018617
"ENSG00000113811",0.96057,0.84699,0.00011904,0.39604,0.60384
"ENSG00000144857",0.40515,0.8704,1.3788e-07,1,3.6984e-06
"ENSG00000188921",0.76033,1.1216,9.7991e-06,0.56717,0.43282
"ENSG00000164086",0.16408,0.54561,0.66958,0.32947,0.00094929
"ENSG00000173889",0.020133,0.77901,1,7.7254e-08,1.8702e-19
"ENSG00000196990",1.0994,1.3104,0.023393,0.55645,0.42015
"ENSG00000128563",1.1039,0.90352,2.617e-10,0.042063,0.95794
"ENSG00000205246",0.79031,1.0907,0.0032181,0.61621,0.38057
"ENSG00000163655",0.095597,0.63895,0.99805,0.0019497,4.0543e-10
"ENSG00000133256",0.92583,1.0756,2.119e-27,0.00065759,0.99934
"ENSG00000174953",0.21082,0.76356,0.74518,0.25482,1.0137e-11
"ENSG00000106038",0.9261,1.1489,5.8039e-07,0.25776,0.74224
"ENSG00000232478",0,0.19892,0.30183,0.49854,0.19963
"ENSG00000237441",0.27346,0.74094,0.025407,0.97459,8.3096e-07
"ENSG00000134330",0.46249,0.92443,0.0035609,0.95706,0.039379
"ENSG00000160214",0.46746,1.039,5.0313e-05,0.99332,0.0066248
"ENSG00000067082",0,0.58269,0.98192,0.01807,1.1356e-05
"ENSG00000187922",0.74829,0.89539,3.5402e-05,0.60465,0.39532
"ENSG00000183908",0.38478,0.90977,0.035763,0.93144,0.032798
"ENSG00000163746",0.75027,0.79939,1.0307e-06,0.56142,0.43858
"ENSG00000147889",0.20943,1.266,0.38138,0.57735,0.041276
"ENSG00000163590",0.21491,0.59319,0.4304,0.56823,0.0013666
"ENSG00000240563",0.81104,1.1329,5.0527e-07,0.41508,0.58492
"ENSG00000263620",0,0.5743,0.87062,0.1278,0.0015836
"ENSG00000036828",0.26167,0.63676,0.060105,0.93989,1.092e-06
"ENSG00000163638",0.3022,0.91371,3.2044e-07,1,2.1254e-16
"ENSG00000130294",0.052951,0.55498,1,3.0403e-12,5.8399e-33
"ENSG00000184983",0.89781,1.2222,0.0001604,0.45324,0.5466
"ENSG00000245848",0,0.80654,0.56072,0.39325,0.046029
"ENSG00000247077",0.66393,0.75703,7.3982e-05,0.76026,0.23967
"ENSG00000251493",0,0.82599,0.67894,0.30259,0.018471
"ENSG00000246223",0.84594,1.0619,0.0026454,0.5737,0.42366
"ENSG00000171566",0.087798,0.56514,0.99931,0.00068826,3.2034e-11
"ENSG00000246366",NA,0.65055,NA,NA,NA
"ENSG00000141232",0,0.68553,0.95758,0.042325,9.3595e-05
"ENSG00000188368",0.098397,0.94323,0.83153,0.1678,0.00066449
"ENSG00000248050",0,0.64605,0.42781,0.46831,0.10388
"ENSG00000245317",NA,0.7788,NA,NA,NA
"ENSG00000109270",0.13498,0.93361,0.63483,0.35893,0.006239
"ENSG00000071127",0.035417,0.70673,0.99977,0.00023415,5.6564e-11
"ENSG00000170954",0.32917,0.86606,0.22597,0.65502,0.11901
"ENSG00000251655",1.4193,2.044,4.2007e-09,0.030343,0.96966
"ENSG00000151881",1.3093,0.96977,4.1315e-08,0.059825,0.94017
"ENSG00000179918",0.49373,0.68203,0.0025659,0.93749,0.059943
"ENSG00000214113",0.36034,0.85092,0.20546,0.65707,0.13747
"ENSG00000163956",0.71265,1.1703,5.2268e-07,0.65611,0.34389
"ENSG00000247746",0.29437,0.78288,0.11184,0.88256,0.0055954
"ENSG00000245017",0.50182,1.036,0.071042,0.75163,0.17733
"ENSG00000183309",0.6748,0.86344,7.6042e-06,0.75058,0.24942
"ENSG00000174695",0.90992,0.81824,0.002158,0.52997,0.46787
"ENSG00000249049",1.2845,0.61286,0.00091349,0.36234,0.63674
"ENSG00000196670",0.20366,0.70161,0.59512,0.40487,1.5387e-05
"ENSG00000248458",NA,0.18799,NA,NA,NA
"ENSG00000188848",0.09583,0.78831,0.98122,0.018781,5.1129e-07
"ENSG00000159210",0.48159,0.75204,0.00052157,0.97301,0.02647
"ENSG00000249034",0.82108,0.96309,0.0098764,0.6154,0.37472
"ENSG00000249109",0,0.92943,0.32198,0.49724,0.18078
"ENSG00000164304",0.64286,0.85998,1.1474e-11,0.91263,0.087371
"ENSG00000250361",1.057,1.4575,7.9084e-05,0.32563,0.6743
"ENSG00000113716",0.14111,0.62462,0.99843,0.0015653,3.9784e-13
"ENSG00000143322",0.39688,0.79332,4.1872e-07,1,3.7089e-06
"ENSG00000145431",0,0.73961,0.99398,0.006015,7.6552e-07
"ENSG00000164167",0,0.36517,0.84596,0.15154,0.0024995
"ENSG00000122012",0.40237,0.87438,2.4278e-05,0.99982,0.00015876
"ENSG00000198585",1.1738,0.90528,0.0050479,0.47424,0.52071
"ENSG00000108039",0.23282,0.64643,0.28172,0.71828,3.0503e-07
"ENSG00000251349",0.24466,0.76549,0.23978,0.75996,0.00026313
"ENSG00000188676",0.73616,1.0626,1.2043e-07,0.57854,0.42146
"ENSG00000164188",0.85609,0.90619,6.3566e-16,0.053782,0.94622
"ENSG00000145416",0.39361,0.70046,0.0085188,0.97957,0.011911
"ENSG00000205301",0.71472,0.75386,1.519e-05,0.66283,0.33715
"ENSG00000167100",0.38499,0.78274,0.002534,0.99458,0.0028858
"ENSG00000251380",NA,1.2291,NA,NA,NA
"ENSG00000242715",0.77593,0.93747,2.5394e-06,0.51614,0.48385
"ENSG00000005882",0.55573,0.63994,1.1925e-05,0.9527,0.047286
"ENSG00000178636",0.49988,0.84163,0.031883,0.82562,0.1425
"ENSG00000250641",0.7452,0.8843,1.0572e-07,0.55025,0.44975
"ENSG00000129128",0,0.38586,0.78401,0.20983,0.0061589
"ENSG00000087266",0.74353,0.93564,9.7346e-11,0.48397,0.51603
"ENSG00000248712",0.77686,0.86898,8.392e-06,0.53371,0.46628
"ENSG00000188107",0.69505,0.97655,3.5315e-40,0.74133,0.25867
"ENSG00000163138",1.1515,0.93808,1.2648e-12,0.013145,0.98685
"ENSG00000173610",1.1186,1.2501,1.2498e-16,0.0029442,0.99706
"ENSG00000104723",0.57744,1.0052,3.2743e-06,0.94066,0.059337
"ENSG00000249992",0.53089,0.49369,0.14345,0.64031,0.21623
"ENSG00000154864",0.2812,0.73687,2.2693e-06,1,2.1436e-20
"ENSG00000164294",0.27859,0.82916,0.23038,0.73827,0.031347
"ENSG00000145491",0.91759,0.95643,2.4752e-06,0.30595,0.69405
"ENSG00000071242",0.28128,0.65658,0.012312,0.98769,4.915e-07
"ENSG00000251209",0.34381,0.86064,0.21575,0.6564,0.12784
"ENSG00000247121",0,0.51957,0.56574,0.38978,0.044475
"ENSG00000151458",0.17202,0.90774,0.98484,0.015161,4.1927e-12
"ENSG00000109790",0.42156,0.71928,6.2661e-06,0.99977,0.00022456
"ENSG00000204970",0.59688,1.0458,4.2918e-08,0.94875,0.051247
"ENSG00000145147",0.060235,0.78536,1,2.1766e-10,1.9255e-28
"ENSG00000170445",0.50265,0.79575,1.7987e-06,0.99344,0.0065584
"ENSG00000168564",0.052588,0.89723,0.99269,0.007308,2.4937e-07
"ENSG00000213888",0,0.99141,0.46219,0.45236,0.085444
"ENSG00000145321",0.70938,0.92094,2.0549e-10,0.64486,0.35514
"ENSG00000250844",NA,4.4615,NA,NA,NA
"ENSG00000248511",0,0.9417,0.3364,0.49538,0.16821
"ENSG00000109265",0.32611,0.9625,0.00030806,0.99969,8.3628e-07
"ENSG00000109762",0.3424,0.93823,7.7895e-05,0.99992,1.2192e-06
"ENSG00000250673",1.2732,0.89817,0.00019022,0.28959,0.71022
"ENSG00000248592",0.40671,0.74987,0.0008081,0.99617,0.0030249
"ENSG00000250127",0.65169,0.84728,0.046171,0.68822,0.26561
"ENSG00000248369",0.63656,0.64664,0.047875,0.69442,0.25771
"ENSG00000248485",0.58458,0.90929,0.054828,0.71636,0.22881
"ENSG00000181982",0.49656,0.80126,1.2219e-05,0.98985,0.010141
"ENSG00000179886",0.48069,0.67979,0.0012469,0.96232,0.036433
"ENSG00000183580",0.23142,0.66504,0.33534,0.66408,0.00057842
"ENSG00000250254",NA,1.1082,NA,NA,NA
"ENSG00000070814",0.17811,0.96775,0.98796,0.012045,9.7573e-14
"ENSG00000248672",0.76825,0.98052,1.3575e-45,0.0059238,0.99408
"ENSG00000145779",0.20304,0.85507,0.39596,0.56667,0.037372
"ENSG00000133835",0.47987,1.036,6.7371e-09,0.99972,0.00028192
"ENSG00000151388",0.51199,0.89684,1.5908e-16,0.99999,8.1458e-06
"ENSG00000198046",0.52676,0.89619,2.8273e-06,0.98348,0.016521
"ENSG00000185305",0.61094,0.7904,0.00093437,0.81648,0.18259
"ENSG00000109133",0.42351,0.79673,0.0056592,0.97325,0.021092
"ENSG00000249139",0.64331,1.0103,8.9501e-05,0.796,0.20391
"ENSG00000138658",0.82569,0.94639,9.6139e-42,0.00042131,0.99958
"ENSG00000158985",0,0.50818,0.77936,0.21412,0.0065256
"ENSG00000089335",0.56874,1.0877,0.0001869,0.90339,0.096421
"ENSG00000152670",0.13359,0.69543,0.99826,0.0017406,2.547e-12
"ENSG00000153037",0.46021,0.93122,0.0082365,0.93641,0.055358
"ENSG00000183684",0,0.42118,0.9286,0.07105,0.00034546
"ENSG00000205838",0.83618,0.86612,4.3848e-11,0.18897,0.81103
"ENSG00000178722",1.0035,1.0274,0.0066504,0.53124,0.46211
"ENSG00000108848",0,0.52828,0.99999,7.2997e-06,5.991e-14
"ENSG00000129116",0.34659,0.87748,6.4481e-06,0.99999,7.3145e-08
"ENSG00000138050",0.79943,1.0855,1.161e-09,0.32547,0.67453
"ENSG00000113430",0.30936,1.0058,0.059782,0.937,0.00322
"ENSG00000197530",0.3965,0.8929,3.5425e-06,0.99998,2.0863e-05
"ENSG00000249222",2.5355,1.0483,0.00028317,0.19954,0.80018
"ENSG00000249016",0.73288,0.56768,0.11313,0.6132,0.27366
"ENSG00000172771",0.53306,0.92526,6.4871e-06,0.97569,0.024303
"ENSG00000151247",0.11093,0.36054,0.9475,0.052491,6.5727e-06
"ENSG00000249160",0.70906,0.59565,0.01358,0.68188,0.30454
"ENSG00000112851",0.16211,0.89971,0.99875,0.001247,3.8315e-16
"ENSG00000173210",0.40433,0.89942,1.4345e-07,1,3.4941e-06
"ENSG00000250317",0,0.70971,0.57484,0.3834,0.041755
"ENSG00000145700",0.64328,0.82297,1.581e-19,0.96875,0.031246
"ENSG00000101639",0.47238,0.91364,8.1154e-22,1,5.1681e-10
"ENSG00000134987",0.28991,1.2147,0.0026338,0.99737,3.8174e-08
"ENSG00000013375",0.43409,0.74131,9.3762e-06,0.99937,0.00062161
"ENSG00000249428",0.85798,0.91165,2.7989e-11,0.148,0.852
